StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,irb_consent,age,zip_code,county,household_income,single_parent,occupation,occupation_9_TEXT,housing,housing_5_TEXT,food,housing_stress,energy_stress,food_stress,trans_stress,internet_access,internet_devices,internet_devices_6_TEXT,child_care,child_care_needs,child_care_needs_3_TEXT,child_care_stress,clothing_stress,services,services_15_TEXT,organizations,organizations_7_TEXT,resources_non_access,resources_non_access_15_TEXT,why_non_access,why_non_access_6_TEXT,happy,sad,stressed,angry,frustrated,tired,hopeful,worried,raffle
2023-02-22 20:48:15,2023-02-22 21:49:37,IP Address,100,3681,True,2023-02-22 21:49:37,R_30d8d4LqJQqD11I,anonymous,EN,,Yes,25,123456,Berrien,"$70,001 - $90,000",Yes,Employed full-time (32 hours or more per week),,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Some of the time,Somewhat stressful,Not stressful,Not stressful,Not stressful,Not at all reliable,"Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Clothing of household items,,Homeless Shelter,,Clothing of household items,,Transportation: I did not have a good way to get to the location,,Some of the time,Most of the time,Some of the time,Most of the time,Some of the time,Most of the time,Some of the time,Some of the time,Yes
2023-02-22 21:32:25,2023-02-22 21:51:06,IP Address,100,1120,True,2023-02-22 21:51:06,R_1jB5Mufj16cKmhr,anonymous,EN,,Yes,46,95814,Brooks,"$70,001 - $90,000",Yes,Self-Employed,,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Most of the time,Not stressful,Not stressful,"Not applicable, do not have to pay for this",Not stressful,Somewhat reliable,Laptop computer,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Computer or technology equipment,,Homeless Shelter,,Rent or mortgage assistance,,Cost: Lack of funds to receive services,,Some of the time,Most of the time,Most of the time,Rarely,Rarely,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 21:14:22,2023-02-22 21:52:23,IP Address,100,2281,True,2023-02-22 21:52:24,R_4MkTnq0XnvEtl97,anonymous,EN,0.800000011920929,Yes,,,,"$70,001 - $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,"Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Clothing of household items,,Nonprofit organization,,"None, I was able to access all the resources I needed",,,,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Yes
2023-02-22 21:14:10,2023-02-22 21:52:27,IP Address,100,2297,True,2023-02-22 21:52:27,R_cImt8a7RaZdK9Yl,anonymous,EN,0.6000000238418579,Yes,,,,"$70,001 - $90,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,Desktop computer,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Clothing of household items,,Afterschool Program,,"None, I was able to access all the resources I needed",,,,Most of the time,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Yes
2023-02-22 20:48:24,2023-02-22 21:52:37,IP Address,100,3852,True,2023-02-22 21:52:37,R_2fBQc7OXWJKG60Y,anonymous,EN,0.800000011920929,Yes,30,12345,Brooks,"$50,001 - $70,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Not stressful,Somewhat stressful,Somewhat stressful,Not stressful,Not at all reliable,"Smartphone (e.g., iPhone)",,"Yes, my child care needs are met",Full-time child care,,"Not applicable, I do not have to pay for this",Not stressful,Clothing of household items,,Homeless Shelter,,Clothing of household items,,Hours: It was not open when I could get to the location,,Some of the time,Some of the time,Most of the time,Some of the time,Some of the time,Most of the time,Some of the time,Some of the time,Yes
2023-02-22 21:14:51,2023-02-22 21:53:48,IP Address,100,2336,True,2023-02-22 21:53:48,R_XHEs0dpOAIlHXWh,anonymous,EN,0.800000011920929,Yes,,,,"$70,001 - $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,"Not applicable, do not have to pay for this",Not stressful,Not stressful,Not stressful,Somewhat reliable,Laptop computer,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Food,,Nonprofit organization,,Food,,Availability: Resource does not exist in my area,,Most of the time,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Yes
2023-02-22 21:31:06,2023-02-22 21:54:33,IP Address,100,1406,True,2023-02-22 21:54:33,R_24tPRtRkh2xho5S,anonymous,EN,0.800000011920929,Yes,55,72701,Brooks,"$50,001 - $70,000",Yes,"Student,Self-Employed,Retired",,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,Not at all reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,,,"Clothing of household items,Child care,Computer or technology equipment",,"Local Food Bank,Homeless Shelter,Domestic Assault Shelter",,"Clothing of household items,Child care,Computer or technology equipment",,"Transportation: I did not have a good way to get to the location,Hours: It was not open when I could get to the location,Cost: Lack of funds to receive services",,Most of the time,Some of the time,Most of the time,Most of the time,Some of the time,Most of the time,Most of the time,Most of the time,Yes
2023-02-22 21:31:09,2023-02-22 21:54:46,IP Address,100,1417,True,2023-02-22 21:54:47,R_2tLJS3mfe9h8BXp,anonymous,EN,1,Yes,45,72701,Coffee,"$50,001 - $70,000",Yes,"Employed part-time (31 hours or less per week),Self-Employed,Disabled",,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,,"Not applicable, I do not have internet access at home",,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,"Food,Child care,Computer or technology equipment",,"Faith-Based Oranizations,Local Food Bank,Domestic Assault Shelter",,"Food,Child care,Utilities",,"Availability: Resource does not exist in my area,Transportation: I did not have a good way to get to the location,Hours: It was not open when I could get to the location",,Some of the time,Most of the time,Most of the time,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 21:52:01,2023-02-22 21:54:53,IP Address,100,172,True,2023-02-22 21:54:54,R_2B2MOAXUCG9pqCA,anonymous,EN,0.6000000238418579,Yes,45,85023,Clinch,"$30,001 - $50,000",Yes,Disabled,,I own my own home or apartment,,Most of the time,Not stressful,Very stressful,Not stressful,Somewhat stressful,Not at all reliable,Tablet,,"Yes, my child care needs are met",Full-time child care,,Not stressful,Somewhat stressful,Computer or technology equipment,,Afterschool Program,,Rent or mortgage assistance,,Transportation: I did not have a good way to get to the location,,Some of the time,Rarely,Most of the time,Most of the time,Rarely,Some of the time,Some of the time,Most of the time,Yes
2023-02-22 20:48:32,2023-02-22 21:54:57,IP Address,100,3985,True,2023-02-22 21:54:58,R_3kIcfAPaVe2d7Ul,anonymous,EN,0.800000011920929,Yes,28,7453,Berrien,"$50,001 - $70,000",Yes,Self-Employed,,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,Not at all reliable,"Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Clothing of household items,,Homeless Shelter,,Clothing of household items,,Transportation: I did not have a good way to get to the location,,Some of the time,Most of the time,Most of the time,Some of the time,Most of the time,Some of the time,Some of the time,Rarely,Yes
2023-02-22 21:32:42,2023-02-22 21:55:30,IP Address,100,1368,True,2023-02-22 21:55:31,R_1jNh44pQpdIQd99,anonymous,EN,,Yes,45,85701,Echols,"$50,001 - $70,000",No,Retired,,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Some of the time,Somewhat stressful,"Not applicable, do not have to pay for this",Somewhat stressful,"Not applicable, do not have to pay for this","Not applicable, I do not have internet access at home",,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Healthcare,,Domestic Assault Shelter,,Healthcare,,Hours: It was not open when I could get to the location,,Most of the time,Some of the time,Some of the time,Nearly always,Rarely,Some of the time,Most of the time,Rarely,Yes
2023-02-22 21:15:11,2023-02-22 21:55:35,IP Address,100,2423,True,2023-02-22 21:55:35,R_2S15hPIzOH9dmAO,anonymous,EN,0.20000000298023224,Yes,,,,"Greater than $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Some of the time,Not stressful,Not stressful,Not stressful,Not stressful,Not at all reliable,Laptop computer,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Food,,Nonprofit organization,,Child care,,Transportation: I did not have a good way to get to the location,,Most of the time,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Yes
2023-02-22 21:15:04,2023-02-22 21:55:39,IP Address,100,2435,True,2023-02-22 21:55:39,R_3qBZcelXIbOtK42,anonymous,EN,0.20000000298023224,Yes,,,,"Greater than $90,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,Laptop computer,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Food,,Nonprofit organization,,Child care,,Availability: Resource does not exist in my area,,Most of the time,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Yes
2023-02-22 21:14:57,2023-02-22 21:56:14,IP Address,100,2476,True,2023-02-22 21:56:14,R_2cocrTQiBVYqtl4,anonymous,EN,0.20000000298023224,Yes,,,,"Greater than $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,Somewhat reliable,Laptop computer,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Child care,,Nonprofit organization,,Child care,,Transportation: I did not have a good way to get to the location,,Most of the time,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Yes
2023-02-22 20:48:40,2023-02-22 21:57:26,IP Address,100,4125,True,2023-02-22 21:57:26,R_VQYGQQuUEnH773j,anonymous,EN,0.800000011920929,Yes,34,8620,Bacon,"$50,001 - $70,000",Yes,Employed full-time (32 hours or more per week),,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Some of the time,Somewhat stressful,Not stressful,Somewhat stressful,Not stressful,Not at all reliable,Laptop computer,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Clothing of household items,,Afterschool Program,,Clothing of household items,,Hours: It was not open when I could get to the location,,Rarely,Some of the time,Some of the time,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Yes
2023-02-22 21:14:29,2023-02-22 21:57:41,IP Address,100,2591,True,2023-02-22 21:57:41,R_2xLUV8w4GJLK2zw,anonymous,EN,,Yes,,,,"$70,001 - $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Some of the time,Not stressful,Not stressful,"Not applicable, do not have to pay for this",Not stressful,Not at all reliable,"Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,Food,,Nonprofit organization,,Food,,Hours: It was not open when I could get to the location,,Most of the time,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Yes
2023-02-22 21:14:45,2023-02-22 21:57:56,IP Address,100,2590,True,2023-02-22 21:57:56,R_1i3C8gorkKhwzLP,anonymous,EN,0.6000000238418579,Yes,,,,"$70,001 - $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,"Not applicable, do not have to pay for this",Not stressful,Not stressful,Not stressful,Somewhat reliable,Laptop computer,,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this",Not stressful,Clothing of household items,,Nonprofit organization,,Child care,,Hours: It was not open when I could get to the location,,Rarely,Rarely,Rarely,Rarely,Most of the time,Rarely,Rarely,Rarely,Yes
2023-02-22 21:32:59,2023-02-22 21:59:30,IP Address,100,1591,True,2023-02-22 21:59:31,R_yEMkFRMKkQIUUcV,anonymous,EN,,Yes,61,48185,Coffee,"$50,001 - $70,000",No,Self-Employed,,I own my own home or apartment,,Most of the time,Not stressful,Not stressful,"Not applicable, do not have to pay for this",Not stressful,Not at all reliable,Tablet,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,"Not applicable, I do not have to pay for this",Utilities,,Afterschool Program,,Medical equipment or supplies,,Cost: Lack of funds to receive services,,Most of the time,Some of the time,Some of the time,Most of the time,Some of the time,Some of the time,Most of the time,Rarely,Yes
2023-02-22 21:56:33,2023-02-22 22:00:05,IP Address,100,212,True,2023-02-22 22:00:06,R_9KVkSxOw4HESmE9,anonymous,EN,0.6000000238418579,Yes,34,20016,Echols,"$50,001 - $70,000",Yes,Retired,,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Most of the time,"Not applicable, do not have to pay for this",Somewhat stressful,Somewhat stressful,"Not applicable, do not have to pay for this",Not at all reliable,"Smartphone (e.g., iPhone)",,"Yes, my child care needs are met",Full-time child care,,Not stressful,Somewhat stressful,Clothing of household items,,Afterschool Program,,Computer or technology equipment,,Hours: It was not open when I could get to the location,,Most of the time,Most of the time,Rarely,Some of the time,Most of the time,Most of the time,Some of the time,Rarely,Yes
2023-02-22 20:48:47,2023-02-22 22:00:15,IP Address,100,4288,True,2023-02-22 22:00:16,R_OjaU0YVgYKgpx6h,anonymous,EN,0.6000000238418579,Yes,32,7895,Bacon,"$50,001 - $70,000",Yes,Employed full-time (32 hours or more per week),,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,Not at all reliable,"Smartphone (e.g., iPhone)",,"Not applicable, my children are old enough they do not require childcare",,,Somewhat stressful,Not stressful,Clothing of household items,,Homeless Shelter,,Clothing of household items,,Hours: It was not open when I could get to the location,,Most of the time,Some of the time,Some of the time,Most of the time,Rarely,Some of the time,Some of the time,Some of the time,Yes
2023-02-22 21:31:13,2023-02-22 22:01:53,IP Address,100,1840,True,2023-02-22 22:01:53,R_296xbunF7Ia1IOf,anonymous,EN,0.8999999761581421,Yes,45,34624,Berrien,"$70,001 - $90,000",,"Employed part-time (31 hours or less per week),Self-Employed,Disabled",,I own my own home or apartment,,All of the time,Not stressful,Not stressful,Not stressful,Not stressful,"Not applicable, I do not have internet access at home",,,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this","Not applicable, I do not have to pay for this","Child care,Rent or mortgage assistance,Utilities",,"Local Food Bank,Homeless Shelter,Domestic Assault Shelter",,"Mental health services,Child care,Utilities",,"Availability: Resource does not exist in my area,Hours: It was not open when I could get to the location,Cost: Lack of funds to receive services",,Some of the time,Most of the time,Most of the time,Some of the time,Most of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 21:31:16,2023-02-22 22:01:54,IP Address,100,1838,True,2023-02-22 22:01:54,R_2w4zoEe5QFFrj9l,anonymous,EN,0.800000011920929,Yes,55,34624,Berrien,"$70,001 - $90,000",Yes,"Employed full-time (32 hours or more per week),Self-Employed,Disabled",,I rent a house or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,"Not applicable, I do not have internet access at home",,,"Not applicable, my children are old enough they do not require childcare",,,"Not applicable, I do not have to pay for this","Not applicable, I do not have to pay for this","Clothing of household items,Rent or mortgage assistance,Utilities",,"Homeless Shelter,Afterschool Program,Domestic Assault Shelter",,"Food,Clothing of household items,Child care",,Transportation: I did not have a good way to get to the location,,Some of the time,Some of the time,Some of the time,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Yes
2023-02-22 21:33:34,2023-02-22 22:04:19,IP Address,100,1845,True,2023-02-22 22:04:20,R_1oGWjli2sopsPT2,anonymous,EN,,Yes,56,34321,Brooks,"$50,001 - $70,000",Yes,Self-Employed,,"Homeless, sheltered (i.e., shelter, or hotel/motel)",,Some of the time,Somewhat stressful,Not stressful,"Not applicable, do not have to pay for this",Somewhat stressful,Not at all reliable,Laptop computer,,"Yes, my child care needs are met",After-school child care,,Not stressful,Somewhat stressful,Utilities,,Afterschool Program,,Clothing of household items,,Hours: It was not open when I could get to the location,,Most of the time,Some of the time,Most of the time,Rarely,Most of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 22:02:36,2023-02-22 22:05:55,IP Address,100,198,True,2023-02-22 22:05:55,R_3CZNN9yqwMO8Ey4,anonymous,EN,0.800000011920929,Yes,28,53216,Brooks,"$70,001 - $90,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Somewhat stressful,Not stressful,Not stressful,Somewhat stressful,Somewhat reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone),Smart home device (e.g., Alexa, Google Home)",,"Yes, we require child care but do not have it",Full-time child care,,Not stressful,Not stressful,"Food,Legal aid",,"Homeless Shelter,Nonprofit organization",,"Rent or mortgage assistance,Computer or technology equipment",,Hours: It was not open when I could get to the location,,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Most of the time,Yes
2023-02-22 22:01:16,2023-02-22 22:06:01,IP Address,100,285,True,2023-02-22 22:06:01,R_2zAuVP7vUK15qci,anonymous,EN,0.5,Yes,43,75643,Coffee,"$50,001 - $70,000",Yes,Self-Employed,,I own my own home or apartment,,Most of the time,Not stressful,Somewhat stressful,Somewhat stressful,"Not applicable, do not have to pay for this","Not applicable, I do not have internet access at home",,,"Yes, my child care needs are met",Full-time child care,,Somewhat stressful,Somewhat stressful,Rent or mortgage assistance,,Domestic Assault Shelter,,Computer or technology equipment,,Transportation: I did not have a good way to get to the location,,Most of the time,Nearly always,Rarely,Most of the time,Rarely,Most of the time,Some of the time,Some of the time,Yes
2023-02-22 22:02:16,2023-02-22 22:06:41,IP Address,100,264,True,2023-02-22 22:06:41,R_2zjpjeNvm7VfwdI,anonymous,EN,0.6000000238418579,Yes,30,95644,Berrien,"$50,001 - $70,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,All of the time,Somewhat stressful,Somewhat stressful,Somewhat stressful,Somewhat stressful,Not at all reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone),Smart home device (e.g., Alexa, Google Home)",,"Not applicable, my children are old enough they do not require childcare",,,Somewhat stressful,Somewhat stressful,"Food,Clothing of household items,Rent or mortgage assistance,Utilities,Healthcare,Medical equipment or supplies,Transportation",,"Faith-Based Oranizations,Local Food Bank,Government Agency",,"Rent or mortgage assistance,Utilities",,Cost: Lack of funds to receive services,,Some of the time,Rarely,,Rarely,Rarely,Some of the time,Most of the time,Some of the time,No
2023-02-22 22:05:33,2023-02-22 22:06:41,IP Address,100,67,True,2023-02-22 22:06:42,R_s7isQOAsexJBSUh,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:05:42,2023-02-22 22:06:43,IP Address,100,61,True,2023-02-22 22:06:44,R_3rN7vsqZ0dFgYFz,anonymous,EN,0.8999999761581421,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 21:42:17,2023-02-22 22:08:31,IP Address,100,1573,True,2023-02-22 22:08:31,R_BtzCpCHBm8jIpX3,anonymous,EN,0.6000000238418579,Yes,65,34141,Clinch,"$50,001 - $70,000",Yes,Retired,,I own my own home or apartment,,Most of the time,"Not applicable, do not have to pay for this",Somewhat stressful,Not stressful,Somewhat stressful,Not at all reliable,"Smartphone (e.g., iPhone)",,"Yes, my child care needs are met",Full-time child care,,"Not applicable, I do not have to pay for this",Not stressful,Utilities,,Afterschool Program,,Rent or mortgage assistance,,Hours: It was not open when I could get to the location,,Most of the time,Most of the time,Some of the time,Nearly always,Most of the time,Some of the time,Most of the time,Some of the time,Yes
2023-02-22 22:08:09,2023-02-22 22:08:45,IP Address,100,36,True,2023-02-22 22:08:46,R_3oLdgdLs28Fn9cO,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:09:48,2023-02-22 22:10:53,IP Address,100,64,True,2023-02-22 22:10:53,R_2amlevIYv8glx62,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:09:57,2023-02-22 22:10:59,IP Address,100,61,True,2023-02-22 22:10:59,R_2BkzRDbFFb5EYIi,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:11:02,2023-02-22 22:11:14,IP Address,100,11,True,2023-02-22 22:11:15,R_2s6IbYFFjPFLILp,anonymous,EN,0.20000000298023224,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 21:40:52,2023-02-22 22:13:21,IP Address,100,1948,True,2023-02-22 22:13:21,R_3G8m3ShIX5Sy1XP,anonymous,EN,0.800000011920929,Yes,40,32404,Brooks,"$30,001 - $50,000",No,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,Not stressful,Somewhat stressful,Not stressful,Not stressful,Somewhat reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone)",,"Yes, my child care needs are met",After-school child care,,Somewhat stressful,Somewhat stressful,"Food,Child care,Rent or mortgage assistance,Utilities,Computer or technology equipment,Healthcare,Medical equipment or supplies,Job search or training",,"Local Food Bank,Homeless Shelter,Afterschool Program,Domestic Assault Shelter",,"Rent or mortgage assistance,Utilities,Medical equipment or supplies",,"Hours: It was not open when I could get to the location,Cost: Lack of funds to receive services",,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Yes
2023-02-22 22:14:23,2023-02-22 22:15:23,Spam,100,60,True,2023-02-22 22:15:24,R_22rzB9wzBtaWcgi,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:14:34,2023-02-22 22:15:27,Spam,100,52,True,2023-02-22 22:15:27,R_brelGdjFQhVf3VL,anonymous,EN,0.800000011920929,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:12:18,2023-02-22 22:16:22,Spam,100,244,True,2023-02-22 22:16:23,R_1FxKaTidgQSWeon,anonymous,EN,0.20000000298023224,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:16:26,2023-02-22 22:20:07,IP Address,100,221,True,2023-02-22 22:20:08,R_12omAx80kHNkCsT,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:18:07,2023-02-22 22:22:50,IP Address,100,283,True,2023-02-22 22:22:50,R_tLeKqfETHcS7dL3,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:18:22,2023-02-22 22:23:52,IP Address,100,330,True,2023-02-22 22:23:52,R_1NlX7oEhSrjMv98,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:22:40,2023-02-22 22:25:31,IP Address,100,171,True,2023-02-22 22:25:32,R_xrOZPy46VCd685b,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:19:41,2023-02-22 22:25:44,IP Address,100,362,True,2023-02-22 22:25:44,R_31QPOjOi3Dx4H4y,anonymous,EN,0.8999999761581421,Yes,34,02141,Brooks,"$70,001 - $90,000",,Self-Employed,,I rent a house or apartment,,Most of the time,Not stressful,"Not applicable, do not have to pay for this",Somewhat stressful,Not stressful,"Not applicable, I do not have internet access at home",,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Not stressful,"Mental health services,Healthcare",,"Faith-Based Oranizations,Homeless Shelter",,"None, I was able to access all the resources I needed,Clothing of household items",,,,Some of the time,Some of the time,Some of the time,Some of the time,Rarely,Rarely,Some of the time,Rarely,Yes
2023-02-22 22:15:32,2023-02-22 22:26:23,IP Address,100,651,True,2023-02-22 22:26:24,R_236KkZsT61xFKh3,anonymous,EN,0.800000011920929,Yes,25,78213,Jeff Davis,"$30,001 - $50,000",Yes,Employed full-time (32 hours or more per week),,I rent a house or apartment,,Some of the time,Not stressful,Not stressful,"Not applicable, do not have to pay for this",Not stressful,Somewhat reliable,"Desktop computer,Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Somewhat stressful,,,"Domestic Assault Shelter,Government Agency",,"Clothing of household items,Computer or technology equipment,Medical equipment or supplies",,Transportation: I did not have a good way to get to the location,,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Most of the time,Some of the time,Yes
2023-02-22 22:15:30,2023-02-22 22:26:23,IP Address,100,653,True,2023-02-22 22:26:24,R_3HSb7iPxkG2dH3U,anonymous,EN,0.6000000238418579,Yes,24,78213,Echols,"$0 - $30,000",Yes,Employed full-time (32 hours or more per week),,I rent a house or apartment,,Most of the time,Not stressful,Not stressful,Not stressful,Not stressful,,"Laptop computer,Smartphone (e.g., iPhone)",,"Not applicable, I do not have children",,,"Not applicable, I do not have to pay for this",Somewhat stressful,"Clothing of household items,Computer or technology equipment,Medical equipment or supplies",,"Afterschool Program,Domestic Assault Shelter",,"Clothing of household items,Computer or technology equipment,Medical equipment or supplies",,Transportation: I did not have a good way to get to the location,,Most of the time,Some of the time,Some of the time,Some of the time,Some of the time,Most of the time,Most of the time,Some of the time,Yes
2023-02-22 22:19:44,2023-02-22 22:26:39,IP Address,100,415,True,2023-02-22 22:26:39,R_SBEwRAi5Ova7Qhb,anonymous,EN,0.800000011920929,Yes,35,95054,Clinch,"$50,001 - $70,000",Yes,"Employed full-time (32 hours or more per week),Disabled",,I rent a house or apartment,,Most of the time,"Not applicable, do not have to pay for this",Somewhat stressful,,"Not applicable, do not have to pay for this",Not at all reliable,Laptop computer,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,Somewhat stressful,"Food,Computer or technology equipment,Medical equipment or supplies",,"Local Food Bank,Domestic Assault Shelter",,"None, I was able to access all the resources I needed,Clothing of household items",,,,Rarely,Rarely,Some of the time,Some of the time,Some of the time,Some of the time,Rarely,Some of the time,Yes
2023-02-22 22:25:17,2023-02-22 22:26:45,Spam,100,87,True,2023-02-22 22:26:46,R_43ihWacva3nU9Bn,anonymous,EN,0.6000000238418579,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22 22:19:46,2023-02-22 22:26:54,IP Address,100,427,True,2023-02-22 22:26:54,R_3KIchzBgCXpIWjf,anonymous,EN,,Yes,33,20011,Echols,"$50,001 - $70,000",Yes,Employed full-time (32 hours or more per week),,I own my own home or apartment,,Most of the time,"Not applicable, do not have to pay for this",Not stressful,"Not applicable, do not have to pay for this","Not applicable, do not have to pay for this",Not at all reliable,Laptop computer,,"Not applicable, my children are old enough they do not require childcare",,,Not stressful,"Not applicable, I do not have to pay for this","Clothing of household items,Rent or mortgage assistance,Legal aid",,"Homeless Shelter,Domestic Assault Shelter",,Clothing of household items,,Hours: It was not open when I could get to the location,,Rarely,Most of the time,Some of the time,,Most of the time,Some of the time,Some of the time,Some of the time,Yes
